boro,block,lot,issue_date,house_number,street,violation_category,violation_type,date_collected
3,05764,07501,2024-05-02,6702,FT HAMILTON PARKWAY,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,05780,00006,2024-05-02,202,60 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,05913,00001,2024-05-02,901,73 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,05931,00001,2024-05-02,7419,5 AVENUE,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,05941,00001,2024-05-02,401,76 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06018,00001,2024-05-02,8313,4 AVENUE,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06034,00001,2024-05-02,8515,3 AVENUE,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06034,00041,2024-05-02,8516,4 AVENUE,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06034,00070,2024-05-02,333,86 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06036,00037,2024-05-02,549,86 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06037,00006,2024-05-02,8501,FT HAMILTON PARKWAY,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06066,00026,2024-05-02,8902,5 AVENUE,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06103,00031,2024-05-02,380,92 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06114,00044,2024-05-02,371,95 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06273,00006,2024-05-02,7901,18 AVENUE,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06318,00037,2024-05-02,8200,BAY PARKWAY,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06343,00050,2024-05-02,8514,18 AVENUE,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06410,00039,2024-05-02,86,BAY 26 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
3,06449,00034,2024-05-02,174,BAY 32 STREET,V-DOB VIOLATION - ACTIVE,BENCH-FAILURE TO BENCHMARK                                            NONE,2025-04-10
